Bucket label,RT,m/z,Name,Formula,Peak number
345.96524 Da 96.69 s,1.61,344.95796,,C13H6N4O2S3,bin_3074
373.96682 Da 97.48 s,1.62,372.95954,,C15H6N2O6S2,bin_3075
297.96282 Da 97.65 s,1.63,296.95554,,C9H3N2O8P,bin_3076
181.07383 Da 97.70 s,1.63,180.06655,,C9H11NO3,bin_3077
353.96026 Da 98.67 s,1.64,352.95298,,C10H3N4O9P,bin_3078
433.93635 Da 99.65 s,1.66,432.92907,,,bin_3079
244.06962 Da 107.90 s,1.8,243.06235,,C8H13N4O3P,bin_3080
118.02683 Da 123.98 s,2.07,117.01956,,C5H2N4,bin_3081
281.99677 Da 125.77 s,2.1,280.9895,,C7H2N6O7,bin_3082
365.94848 Da 127.63 s,2.13,364.94121,,C11H6N6OS4,bin_3083
235.99090 Da 128.43 s,2.14,234.98362,,,bin_3084
104.04665 Da 134.30 s,2.24,103.03937,,C4H8O3,bin_3085
160.03744 Da 143.56 s,2.39,159.03016,,C6H8O5,bin_3086
116.04759 Da 143.56 s,2.39,115.04032,,C5H8O3,bin_3087
243.95118 Da 171.76 s,2.86,242.94391,,,bin_3088
305.92131 Da 182.02 s,3.03,304.91404,,,bin_3089
313.10252 Da 219.34 s,3.66,312.09525,,C10H16N7O3P,bin_3090
363.92256 Da 223.74 s,3.73,362.91528,,C9H5N2O8PS2,bin_3091
153.98559 Da 238.45 s,3.97,152.97831,,C5H2N2O2S,bin_3092
305.92059 Da 241.24 s,4.02,304.91331,,C12H3O4PS2,bin_3093
298.12643 Da 261.72 s,4.36,297.11915,,C7H18N6O7,bin_3094
289.91849 Da 266.58 s,4.44,288.91121,,C8H2O8S2,bin_3095
243.95065 Da 270.92 s,4.52,242.94338,,,bin_3096
360.07044 Da 297.32 s,4.96,359.06316,,C11H8N10O5,bin_3097
231.96277 Da 297.85 s,4.96,230.95549,,C6H4N2O4S2,bin_3098
129.04298 Da 302.44 s,5.04,128.0357,,C5H7NO3,bin_3099
189.99421 Da 313.79 s,5.23,188.98693,,,bin_3100
181.98095 Da 320.38 s,5.34,180.97367,,C7H3O4P,bin_3101
390.08134 Da 322.93 s,5.38,389.07406,,C11H11N12O3P,bin_3102
357.90646 Da 336.79 s,5.61,356.89918,,C8H10N2O2S6,bin_3103
231.96419 Da 341.92 s,5.7,230.95691,,C7H5O5PS,bin_3104
113.99311 Da 349.30 s,5.82,112.98583,,C4H2O4,bin_3105
356.07509 Da 368.95 s,6.15,355.06781,,C10H13N8O5P,bin_3106
281.94673 Da 375.12 s,6.25,280.93945,,C10H4O6P2,bin_3107
175.96404 Da 375.12 s,6.25,174.95676,,,bin_3108
153.98564 Da 382.30 s,6.37,152.97836,,C5H2N2O2S,bin_3109
179.05945 Da 390.40 s,6.51,178.05218,p-Acetaminobenzoic acid,C9H9NO3,bin_3110
130.06314 Da 391.88 s,6.53,129.05586,,C6H10O3,bin_3111
388.17285 Da 394.44 s,6.57,387.16558,,C13H25N8O4P,bin_3112
243.02098 Da 397.62 s,6.63,242.01371,,C10H13NS3,bin_3113
390.18965 Da 402.15 s,6.7,389.18237,,C11H30N6O7S,bin_3114
129.98194 Da 407.44 s,6.79,128.97466,,C4H3O3P,bin_3115
175.96344 Da 414.86 s,6.91,174.95616,,,bin_3116
353.92516 Da 415.45 s,6.92,352.91789,,,bin_3117
566.12769 Da 420.49 s,7.01,565.12041,,,bin_3118
153.98603 Da 425.62 s,7.09,152.97875,,C10H2S,bin_3119
337.92173 Da 425.64 s,7.09,336.91446,,C11H3N2O5PS2,bin_3120
536.11823 Da 428.19 s,7.14,535.11096,,C23H8N18,bin_3121
188.01460 Da 430.65 s,7.18,187.00732,p-Tolyl Sulfate,C7H8O4S,bin_3122
164.04752 Da 438.41 s,7.31,163.04024,m-Coumaric acid,C9H8O3,bin_3123
175.96305 Da 445.75 s,7.43,174.95578,,,bin_3124
478.11107 Da 455.99 s,7.6,477.1038,,C22H22O12,bin_3125
596.13900 Da 455.99 s,7.6,595.13173,,C25H12N18O2,bin_3126
566.12701 Da 458.90 s,7.65,565.11973,,C19H10N20O3,bin_3127
137.99100 Da 458.90 s,7.65,136.98373,,C5H2N2OS,bin_3128
536.11803 Da 463.98 s,7.73,535.11076,,C16H13N18O3P,bin_3129
638.15016 Da 463.98 s,7.73,637.14289,,C18H24N16O7P2,bin_3130
608.13652 Da 469.12 s,7.82,607.12924,,,bin_3131
122.03664 Da 476.79 s,7.95,121.02937,,C7H6O2,bin_3132
1314.61043 Da 476.79 s,7.95,656.29794,,,bin_3133
649.80736 Da 481.94 s,8.03,648.80009,,,bin_3134
1268.60401 Da 489.62 s,8.16,633.29473,,C48H89N18O18PS,bin_3135
1152.55820 Da 497.31 s,8.29,575.27182,,C48H82N16O11P2S,bin_3136
111.99211 Da 499.59 s,8.33,110.98483,,,bin_3137
191.95705 Da 507.23 s,8.45,190.94977,,,bin_3138
1356.61971 Da 510.09 s,8.5,677.30258,,,bin_3139
137.99063 Da 512.26 s,8.54,136.98336,,C5H2N2OS,bin_3140
1282.62390 Da 512.66 s,8.54,640.30467,,C81H91N2O8PS,bin_3141
1386.63074 Da 515.23 s,8.59,692.30809,,C54H92N20O19P2,bin_3142
1340.62650 Da 515.23 s,8.59,669.30597,,C58H88N18O17S,bin_3143
663.30521 Da 517.76 s,8.63,662.29793,,,bin_3144
663.80545 Da 517.76 s,8.63,662.79818,,,bin_3145
357.90543 Da 520.29 s,8.67,356.89816,,C9H3N4O4PS3,bin_3146
1398.63056 Da 522.86 s,8.71,698.308,,C54H79N32O12P,bin_3147
1310.61646 Da 525.43 s,8.76,654.30095,,,bin_3148
1382.63458 Da 527.99 s,8.8,690.31001,,,bin_3149
1194.56861 Da 530.45 s,8.84,596.27703,,C48H89N14O13P3S,bin_3150
1164.55797 Da 535.57 s,8.93,581.27171,,C56H84N4O22,bin_3151
1352.61890 Da 535.57 s,8.93,675.30217,,,bin_3152
1266.62288 Da 540.72 s,9.01,632.30416,,C74H86N6O13,bin_3153
1236.57792 Da 545.83 s,9.1,617.28168,,,bin_3154
294.05823 Da 547.95 s,9.13,293.05095,,C10H14O10,bin_3155
1206.57026 Da 548.37 s,9.14,602.27785,,C64H90N2O16S2,bin_3156
227.97282 Da 550.48 s,9.17,226.96555,,C8H4O6S,bin_3157
131.97388 Da 560.55 s,9.34,130.96661,,C4H4OS2,bin_3158
175.96361 Da 563.19 s,9.39,174.95634,,,bin_3159
103.98164 Da 573.56 s,9.56,102.97437,,,bin_3160
113.99272 Da 575.86 s,9.6,112.98544,,C4H2O4,bin_3161
328.22541 Da 589.09 s,9.82,327.21813,,C18H32O5,bin_3162
113.99381 Da 611.54 s,10.19,112.98653,,,bin_3163
330.24025 Da 650.39 s,10.84,329.23298,,C12H35N4O4P,bin_3164
92.01021 Da 659.92 s,11.0,91.00294,,,bin_3165
141.99402 Da 670.17 s,11.17,140.98675,,C6H6S2,bin_3166
942.51931 Da 670.70 s,11.18,941.51203,,C47H79N2O15P,bin_3167
988.52376 Da 670.70 s,11.18,987.51648,,C49H80O20,bin_3168
1436.72660 Da 672.73 s,11.21,717.35602,,,bin_3169
175.96332 Da 692.94 s,11.55,174.95604,,,bin_3170
594.28198 Da 820.41 s,13.67,593.2747,,C31H34N10O3,bin_3171
596.29440 Da 867.88 s,14.46,595.28713,,,bin_3172
113.99273 Da 895.05 s,14.92,112.98546,,C4H2O4,bin_3173
596.29625 Da 904.32 s,15.07,595.28897,LPI 18:2,C27H49O12P,bin_3174
664.28349 Da 906.12 s,15.1,663.27621,,,bin_3175
453.28624 Da 911.21 s,15.19,452.27897,,C16H47N5O3S3,bin_3176
565.33880 Da 916.32 s,15.27,564.33152,,C35H43N5O2,bin_3177
1076.23507 Da 922.89 s,15.38,537.11026,,,bin_3178
740.51701 Da 925.45 s,15.42,739.50973,,C26H77N8O11PS,bin_3179
1431.03479 Da 929.09 s,15.48,714.51012,,,bin_3180
572.29599 Da 964.54 s,16.08,571.28871,,C22H41N10O6P,bin_3181
737.49766 Da 966.65 s,16.11,736.49039,,,bin_3182
715.51326 Da 976.45 s,16.27,714.50598,,,bin_3183
827.56941 Da 982.35 s,16.37,826.56214,,C34H90N3O12PS2,bin_3184
734.12418 Da 999.41 s,16.66,733.11691,,,bin_3185
662.07051 Da 1009.66 s,16.83,661.06323,,,bin_3186
101.97429 Da 1012.27 s,16.87,100.96701,,C3H2O2S,bin_3187
739.52579 Da 1055.13 s,17.59,738.51851,,C32H78N5O9PS,bin_3188
740.52742 Da 1057.46 s,17.62,739.52014,,,bin_3189
521.91636 Da 1057.46 s,17.62,520.90908,,C17H7N4O8PS3,bin_3190
812.62161 Da 1067.55 s,17.79,405.30353,,,bin_3191
197.91089 Da 1067.55 s,17.79,196.90361,,,bin_3192
798.47795 Da 1079.27 s,17.99,398.2317,,,bin_3193
1197.71639 Da 1079.93 s,18.0,398.23152,,,bin_3194
153.00363 Da 1085.09 s,18.08,151.99635,,C6H3NO4,bin_3195
648.45316 Da 1104.32 s,18.41,323.2193,,,bin_3196
982.61895 Da 1117.14 s,18.62,490.3022,,,bin_3197
131.93577 Da 1148.68 s,19.14,130.92849,,,bin_3198
474.29333 Da 1158.88 s,19.31,473.28606,,C18H39N10O3P,bin_3199
109.01337 Da 1158.95 s,19.32,108.00609,,C5H3NO2,bin_3200
493.30474 Da 1172.44 s,19.54,492.29746,,C28H47NO2S2,bin_3201
802.61914 Da 1207.95 s,20.13,801.61186,,,bin_3202
113.99337 Da 1208.21 s,20.14,112.9861,,C4H2O4,bin_3203
156.88093 Da 1209.56 s,20.16,155.87366,,,bin_3204
734.00091 Da 1211.86 s,20.2,365.99318,,,bin_3205
109.01352 Da 1214.92 s,20.25,108.00625,,C5H3NO2,bin_3206
589.90512 Da 1219.34 s,20.32,588.89784,,C16H22N4S10,bin_3207
763.60806 Da 1222.72 s,20.38,762.60078,,,bin_3208
1257.83321 Da 1229.38 s,20.49,627.90933,,,bin_3209
628.91480 Da 1233.80 s,20.56,627.90753,,,bin_3210
317.95521 Da 1236.06 s,20.6,316.94793,,C7H4N4O7P2,bin_3211
244.98836 Da 1256.23 s,20.94,243.98108,,C11H4NO4P,bin_3212
458.24698 Da 1256.38 s,20.94,457.2397,,C16H26N16O,bin_3213
655.97971 Da 1261.25 s,21.02,326.98258,,,bin_3214
242.97370 Da 1266.59 s,21.11,241.96643,,C8H6NO4PS,bin_3215
496.25591 Da 1268.49 s,21.14,495.24864,,C25H28N12,bin_3216
1257.83380 Da 1268.49 s,21.14,627.90963,,,bin_3217
673.86466 Da 1268.78 s,21.15,672.85738,,C13H15N4O14PS6,bin_3218
545.81855 Da 1269.66 s,21.16,271.902,,,bin_3219
175.96308 Da 1270.34 s,21.17,174.9558,,,bin_3220
183.99493 Da 1271.02 s,21.18,182.98765,,C6H4N2O3S,bin_3221
363.92078 Da 1282.23 s,21.37,362.91351,,,bin_3222
643.83651 Da 1283.09 s,21.38,320.91098,,,bin_3223
597.81717 Da 1288.16 s,21.47,297.90131,,,bin_3224
158.88468 Da 1291.06 s,21.52,157.87741,,,bin_3225
161.93913 Da 1292.48 s,21.54,160.93185,,,bin_3226
353.92591 Da 1379.12 s,22.99,352.91863,,C12H6N2O3S4,bin_3227
357.90395 Da 1399.65 s,23.33,356.89668,,,bin_3228
255.94582 Da 1403.77 s,23.4,254.93855,,,bin_3229
191.95645 Da 1425.08 s,23.75,190.94917,,,bin_3230
113.99289 Da 1558.39 s,25.97,112.98561,,C4H2O4,bin_3231
181.98082 Da 1591.14 s,26.52,180.97354,,C7H3O4P,bin_3232
103.98182 Da 1593.71 s,26.56,102.97454,,,bin_3233
255.94634 Da 1621.18 s,27.02,254.93906,,,bin_3234
158.01836 Da 1647.82 s,27.46,157.01108,,C10H6S,bin_3235
379.92657 Da 1659.45 s,27.66,378.9193,,C10H8N2O6S4,bin_3236
317.95581 Da 1672.20 s,27.87,316.94853,,C7H4N4O7P2,bin_3237
92.01049 Da 1702.16 s,28.37,91.00322,,,bin_3238
181.98136 Da 1715.59 s,28.59,180.97408,,C7H3O4P,bin_3239
175.96353 Da 1734.96 s,28.92,174.95626,,,bin_3240
379.92497 Da 1752.73 s,29.21,378.9177,,C11H9O7PS3,bin_3241
181.98023 Da 1758.62 s,29.31,180.97295,,C7H3O4P,bin_3242
131.97414 Da 1762.88 s,29.38,130.96687,,C4H4OS2,bin_3243
1156.80112 Da 9.54 s,0.16,1155.79385,,,bin_3244
1155.80530 Da 11.06 s,0.18,1154.79886,,C49H21N6O3PS12,bin_3245
1085.80905 Da 11.05 s,0.18,1084.80177,,C54H119N9O2S5,bin_3246
863.36278 Da 9.36 s,0.16,862.3555,,C25H53N17O15S,bin_3247
1179.79451 Da 10.33 s,0.17,1178.78723,,C24H49N2O13PS18,bin_3248
937.83162 Da 10.86 s,0.18,936.82434,,C28H6N6O24S4,bin_3249
1109.80370 Da 10.33 s,0.17,1108.79642,,,bin_3250
904.84245 Da 9.83 s,0.16,903.83517,,C38H11N5O7S8,bin_3251
1027.81359 Da 9.71 s,0.16,1026.80631,,,bin_3252
797.84407 Da 13.57 s,0.23,796.8368,,,bin_3253
625.88157 Da 14.52 s,0.24,624.87429,,C16H9N2O17P3S,bin_3254
775.85393 Da 13.86 s,0.23,774.84665,,,bin_3255
843.84087 Da 12.56 s,0.21,842.83359,,C26H20N8OS12,bin_3256
231.96349 Da 17.88 s,0.3,230.95621,,C6H4N2O4S2,bin_3257
127.98656 Da 19.94 s,0.33,126.97929,,,bin_3258
155.98153 Da 21.36 s,0.36,154.97425,,,bin_3259
337.92198 Da 21.56 s,0.36,336.9147,,,bin_3260
147.96905 Da 21.40 s,0.36,146.96177,,,bin_3261
257.94556 Da 20.04 s,0.33,256.93828,,,bin_3262
153.98576 Da 28.94 s,0.48,152.97848,,C10H2S,bin_3263
129.98226 Da 29.03 s,0.48,128.97498,,C4H3O3P,bin_3264
285.94088 Da 33.78 s,0.56,284.93361,,C6H2N6O2S3,bin_3265
205.96385 Da 36.73 s,0.61,204.95657,,,bin_3266
131.97365 Da 39.30 s,0.65,130.96638,,C4H4OS2,bin_3267
147.96898 Da 39.58 s,0.66,146.9617,,C4H4O2S2,bin_3268
231.96321 Da 42.51 s,0.71,230.95594,,C6H4N2O4S2,bin_3269
289.92195 Da 46.09 s,0.77,288.91467,,,bin_3270
275.96452 Da 52.91 s,0.88,274.95725,,,bin_3271
175.96331 Da 51.69 s,0.86,174.95603,,,bin_3272
345.94205 Da 52.73 s,0.88,344.93478,,C7H10N2O6S4,bin_3273
305.92121 Da 51.69 s,0.86,304.91393,,,bin_3274
113.99281 Da 56.11 s,0.94,112.98553,,C4H2O4,bin_3275
243.94930 Da 54.63 s,0.91,242.94203,,C9H8S4,bin_3276
778.16638 Da 59.56 s,0.99,777.1591,,,bin_3277
456.10776 Da 59.56 s,0.99,455.10048,,C13H31O11P3,bin_3278
165.96271 Da 60.83 s,1.01,164.95543,,C6H2N2S2,bin_3279
360.12697 Da 60.83 s,1.01,359.11969,,C7H21N8O7P,bin_3280
264.08387 Da 60.83 s,1.01,131.03466,,,bin_3281
1062.32257 Da 62.19 s,1.04,1061.31529,,C27H78N6O22S7,bin_3282
260.03082 Da 61.99 s,1.03,259.02354,,C7H17O4PS2,bin_3283
133.03752 Da 62.39 s,1.04,132.03025,,C4H7NO4,bin_3284
115.02684 Da 62.39 s,1.04,114.01956,,C4H5NO3,bin_3285
114.04216 Da 62.39 s,1.04,113.03489,,C4H6N2O2,bin_3286
72.02062 Da 63.25 s,1.05,71.01334,,C3H4O2,bin_3287
480.08171 Da 63.25 s,1.05,479.07444,,C8H22N10O8P2S,bin_3288
216.03967 Da 63.49 s,1.06,215.03239,,C6H9N4O3P,bin_3289
334.06621 Da 63.37 s,1.06,333.05893,,C8H20N2O8P2,bin_3290
196.05821 Da 64.93 s,1.08,195.05094,Gluconic acid,C6H12O7,bin_3291
155.93846 Da 64.86 s,1.08,154.93118,,,bin_3292
79.96562 Da 63.43 s,1.06,78.95835,,,bin_3293
405.11164 Da 64.44 s,1.07,404.10436,,C18H23N5S3,bin_3294
166.04774 Da 65.09 s,1.08,165.04047,,C6H6N4O2,bin_3295
396.10345 Da 63.25 s,1.05,395.09618,,,bin_3296
97.97118 Da 64.61 s,1.08,96.9639,,,bin_3297
424.04189 Da 64.44 s,1.07,423.03461,,C26H8N4OS,bin_3298
446.07960 Da 63.46 s,1.06,445.07232,,,bin_3299
422.08139 Da 64.86 s,1.08,421.07411,,,bin_3300
93.93470 Da 64.86 s,1.08,92.92742,,,bin_3301
602.14235 Da 65.20 s,1.09,601.13507,,C18H35O20P,bin_3302
194.04158 Da 66.04 s,1.1,193.03431,,C6H10O7,bin_3303
147.05327 Da 65.24 s,1.09,146.046,,C5H9NO4,bin_3304
180.06322 Da 67.82 s,1.13,179.05582,,C6H12O6,bin_3305
144.04218 Da 68.24 s,1.14,143.0349,,C6H8O4,bin_3306
102.03131 Da 69.10 s,1.15,101.02403,,C4H6O3,bin_3307
120.04224 Da 66.45 s,1.11,119.03496,,C4H8O4,bin_3308
282.09427 Da 67.50 s,1.13,281.08699,,C7H18N6O2S2,bin_3309
522.18062 Da 66.79 s,1.11,521.17334,,C18H34O17,bin_3310
1808.55029 Da 67.50 s,1.13,903.26787,,C48H72N52O23S2,bin_3311
504.16938 Da 67.51 s,1.13,503.1621,,C18H32O16,bin_3312
221.08983 Da 69.03 s,1.15,256.05929,,C9H11N5O2,bin_3313
342.11606 Da 69.77 s,1.16,341.10878,Sucrose,C12H22O11,bin_3314
136.03629 Da 69.10 s,1.15,135.02901,,,bin_3315
456.10772 Da 69.82 s,1.16,455.10045,,C13H16N10O9,bin_3316
712.22751 Da 69.78 s,1.16,711.22023,,C29H46O16P2,bin_3317
730.23708 Da 68.62 s,1.14,729.2298,,C25H46O24,bin_3318
264.08400 Da 70.43 s,1.17,263.07672,,C11H12N4O4,bin_3319
300.10577 Da 69.10 s,1.15,299.0985,,C10H20O10,bin_3320
410.10218 Da 69.82 s,1.16,409.0949,,C16H14N10O2S,bin_3321
406.08629 Da 69.82 s,1.16,405.07902,,C9H15N10O7P,bin_3322
388.12155 Da 69.77 s,1.16,387.11427,,C13H24O13,bin_3323
324.10631 Da 69.10 s,1.15,323.09904,,C13H16N4O6,bin_3324
684.23200 Da 70.08 s,1.17,683.22473,,C25H40N4O18,bin_3325
540.14559 Da 70.62 s,1.18,539.13831,,,bin_3326
1026.34679 Da 68.62 s,1.14,1025.33951,,C36H66O33,bin_3327
106.02613 Da 69.76 s,1.16,105.01885,,C4H2N4,bin_3328
424.09662 Da 71.51 s,1.19,423.08935,,C10H26N4O8P2S,bin_3329
378.09275 Da 72.24 s,1.2,377.08548,,,bin_3330
158.02831 Da 73.97 s,1.23,157.02104,,,bin_3331
720.20817 Da 73.29 s,1.22,719.2009,,C20H56N4O9S7,bin_3332
176.03453 Da 73.97 s,1.23,175.02726,,C5H9N2O3P,bin_3333
458.10335 Da 73.97 s,1.23,457.09608,,C9H19N10O10P,bin_3334
278.03991 Da 73.97 s,1.23,277.03263,,C7H11N4O6P,bin_3335
633.21168 Da 73.97 s,1.23,632.2044,,C17H23N21O7,bin_3336
319.06618 Da 73.97 s,1.23,318.0589,,C9H14N5O6P,bin_3337
440.09120 Da 74.79 s,1.25,439.08392,,C10H26N4O9P2S,bin_3338
748.20446 Da 75.31 s,1.26,747.19718,,,bin_3339
405.11176 Da 74.83 s,1.25,404.10448,,C12H23NO14,bin_3340
134.02153 Da 75.59 s,1.26,133.01419,Malic acid,C4H6O5,bin_3341
260.02927 Da 77.99 s,1.3,259.02199,,C7H9N4O5P,bin_3342
1062.32481 Da 77.17 s,1.29,1061.31754,,C31H82O24S7,bin_3343
334.06660 Da 76.35 s,1.27,333.05932,,C11H11N8O3P,bin_3344
97.97432 Da 76.35 s,1.27,96.96705,,,bin_3345
172.01333 Da 75.83 s,1.26,171.00605,,C6H8N2S2,bin_3346
782.20599 Da 78.74 s,1.31,781.19872,,C22H38N8O23,bin_3347
1124.32277 Da 77.53 s,1.29,1123.3155,,C29H57N16O29P,bin_3348
602.14465 Da 77.67 s,1.29,601.13737,,C16H23N14O10P,bin_3349
93.93469 Da 78.59 s,1.31,92.92741,,,bin_3350
778.16503 Da 77.67 s,1.29,777.15775,,,bin_3351
764.19082 Da 77.67 s,1.29,763.18354,,C19H36N14O15S2,bin_3352
133.95322 Da 78.13 s,1.3,132.94594,,,bin_3353
167.98116 Da 79.66 s,1.33,166.97389,,C6H4N2S2,bin_3354
217.93366 Da 78.59 s,1.31,216.92638,,C6H2O5S2,bin_3355
1808.55423 Da 79.66 s,1.33,903.26984,,C51H104N14O54S,bin_3356
154.00268 Da 78.18 s,1.3,152.9954,,C5H2N2O4,bin_3357
155.93528 Da 78.59 s,1.31,154.928,,,bin_3358
224.05274 Da 78.68 s,1.31,223.04546,,C7H12O8,bin_3359
426.09139 Da 79.30 s,1.32,425.08411,,C10H20N8O7P2,bin_3360
1124.32208 Da 79.66 s,1.33,561.15376,,,bin_3361
301.05600 Da 79.39 s,1.32,300.04872,N-Acetyl-alpha-D-glucosamine 1-phosphate,C8H16NO9P,bin_3362
422.07545 Da 79.39 s,1.32,421.06817,,C9H16N10O6P2,bin_3363
195.95358 Da 81.54 s,1.36,194.94604,,,bin_3364
156.01668 Da 82.43 s,1.37,155.00941,Orotic acid,C5H4N2O4,bin_3365
181.95319 Da 81.54 s,1.36,180.94591,,C4H6O2S3,bin_3366
406.08788 Da 82.17 s,1.37,405.0806,,C14H15N8O5P,bin_3367
552.15727 Da 82.17 s,1.37,551.14999,,C14H25N12O10P,bin_3368
192.02694 Da 85.07 s,1.42,191.01961,Citric acid,C6H8O7,bin_3369
130.02812 Da 85.48 s,1.42,111.01193,,C5H6O4,bin_3370
148.03721 Da 84.55 s,1.41,147.02993,,C5H8O5,bin_3371
210.03760 Da 82.62 s,1.38,209.03033,,C5H11N2O5P,bin_3372
534.14314 Da 84.60 s,1.41,533.13586,,C18H30O18,bin_3373
132.00561 Da 84.55 s,1.41,130.99833,,C5H8S2,bin_3374
102.03122 Da 83.60 s,1.39,101.02394,,C4H6O3,bin_3375
249.98463 Da 83.77 s,1.4,248.97735,,,bin_3376
168.02818 Da 84.52 s,1.41,167.0209,Uric acid,C5H4N4O3,bin_3377
633.21022 Da 85.27 s,1.42,632.20294,,C17H23N21O7,bin_3378
275.99906 Da 86.99 s,1.45,310.96954,,,bin_3379
134.02177 Da 86.75 s,1.45,133.0145,,C5H2N4O,bin_3380
180.06374 Da 86.75 s,1.45,179.05647,,C7H8N4O2,bin_3381
440.08686 Da 87.29 s,1.45,439.07958,,C10H26N4O9P2S,bin_3382
456.10840 Da 90.06 s,1.5,455.10112,,,bin_3383
406.03552 Da 90.63 s,1.51,405.02825,,C10H20N2O9P2S,bin_3384
178.04781 Da 94.54 s,1.58,177.04054,,C6H10O6,bin_3385
299.95954 Da 95.22 s,1.59,298.95226,,C10H6O7P2,bin_3386
214.00881 Da 95.73 s,1.6,213.00153,,C8H6O7,bin_3387
343.96449 Da 97.86 s,1.63,342.95721,,C6H17O6PS4,bin_3388
349.98164 Da 100.04 s,1.67,348.97436,,C15H3N4O5P,bin_3389
187.93869 Da 102.60 s,1.71,186.93142,,,bin_3390
113.99291 Da 112.89 s,1.88,112.98564,,C3H2N2OS,bin_3391
130.02649 Da 126.12 s,2.1,111.00837,,,bin_3392
349.98207 Da 125.77 s,2.1,348.97479,,,bin_3393
343.96529 Da 127.63 s,2.13,342.95802,,C11H4O13,bin_3394
281.94542 Da 170.53 s,2.84,280.93814,,C7H2N6OS3,bin_3395
379.92702 Da 186.38 s,3.11,378.91974,,C9H6N2O9P2S,bin_3396
363.92062 Da 275.42 s,4.59,362.91334,,,bin_3397
289.91829 Da 306.72 s,5.11,288.91101,,C8H2O8S2,bin_3398
311.93953 Da 316.35 s,5.27,310.93226,,,bin_3399
289.91964 Da 375.12 s,6.25,288.91236,,C9H6O3S4,bin_3400
305.92061 Da 382.26 s,6.37,304.91334,,C12H3O4PS2,bin_3401
231.96289 Da 392.54 s,6.54,230.95561,,,bin_3402
205.96351 Da 395.07 s,6.58,204.95623,,,bin_3403
181.98081 Da 414.86 s,6.91,180.97353,,C7H3O4P,bin_3404
205.96409 Da 423.05 s,7.05,204.95681,,,bin_3405
231.96337 Da 430.76 s,7.18,230.9561,,C7H5O5PS,bin_3406
159.95812 Da 438.36 s,7.31,158.95084,,,bin_3407
181.98036 Da 458.55 s,7.64,180.97308,,C7H3O4P,bin_3408
357.90484 Da 461.29 s,7.69,356.89756,,,bin_3409
159.98520 Da 463.83 s,7.73,158.97793,,,bin_3410
181.98031 Da 468.95 s,7.82,180.97303,,C7H2O6,bin_3411
181.98156 Da 484.34 s,8.07,180.97428,,C7H3O4P,bin_3412
217.95515 Da 487.09 s,8.12,216.94788,,C5H3N2O4PS,bin_3413
156.98469 Da 496.98 s,8.28,155.97741,,,bin_3414
131.97390 Da 504.48 s,8.41,130.96663,,C4H4OS2,bin_3415
205.96488 Da 519.97 s,8.67,204.95761,,,bin_3416
181.98052 Da 525.43 s,8.76,180.97325,,,bin_3417
156.98500 Da 578.89 s,9.65,155.97773,,,bin_3418
159.98533 Da 583.61 s,9.73,158.97805,,,bin_3419
147.96966 Da 598.86 s,9.98,146.96238,,C4H4O2S2,bin_3420
111.99114 Da 614.13 s,10.24,110.98386,,,bin_3421
111.99138 Da 627.42 s,10.46,110.98411,,,bin_3422
147.96985 Da 637.65 s,10.63,146.96258,,,bin_3423
147.97067 Da 657.40 s,10.96,146.96339,,,bin_3424
147.96950 Da 746.73 s,12.45,146.96223,,C4H4O2S2,bin_3425
380.16226 Da 910.12 s,15.17,379.15499,,C13H33O8PS,bin_3426
312.17656 Da 911.87 s,15.2,311.16928,,C17H28O3S,bin_3427
448.15071 Da 923.79 s,15.4,447.14343,,C22H20N6O5,bin_3428
739.51615 Da 924.69 s,15.41,738.50887,,,bin_3429
739.51638 Da 959.46 s,15.99,738.5091,,C32H77N5O9S2,bin_3430
291.95389 Da 1034.99 s,17.25,290.94661,,C8H6O8P2,bin_3431
103.96331 Da 1037.56 s,17.29,102.95603,,,bin_3432
249.96758 Da 1060.69 s,17.68,248.96031,,,bin_3433
113.99296 Da 1061.10 s,17.69,112.98568,,C4H2O4,bin_3434
185.92402 Da 1062.44 s,17.71,184.91675,,C6H2OS3,bin_3435
739.55135 Da 1067.24 s,17.79,738.54408,,,bin_3436
560.92719 Da 1072.68 s,17.88,559.91991,,C15H7N13S6,bin_3437
195.91342 Da 1077.23 s,17.95,194.90614,,,bin_3438
102.98762 Da 1085.21 s,18.09,101.98034,,,bin_3439
396.28169 Da 1088.06 s,18.13,395.27442,,,bin_3440
169.99480 Da 1089.02 s,18.15,168.98753,,,bin_3441
396.28233 Da 1100.76 s,18.35,395.27505,,C15H32N12O,bin_3442
491.30934 Da 1109.58 s,18.49,490.30206,,C21H37N11O3,bin_3443
252.92932 Da 1114.79 s,18.58,251.92204,,,bin_3444
125.00898 Da 1119.96 s,18.67,124.00171,,,bin_3445
168.99836 Da 1122.55 s,18.71,167.99109,,C10H3NS,bin_3446
213.99386 Da 1134.43 s,18.91,212.98659,,,bin_3447
802.61635 Da 1136.29 s,18.94,801.60907,,,bin_3448
182.94664 Da 1138.92 s,18.98,181.93936,,,bin_3449
104.03474 Da 1143.23 s,19.05,103.02747,,C6H4N2,bin_3450
177.00125 Da 1211.81 s,20.2,175.99397,,C7H3N3OS,bin_3451
192.99768 Da 1214.06 s,20.23,191.9904,,C4H7N3O2S2,bin_3452
85.99613 Da 1214.79 s,20.25,84.98886,,,bin_3453
